"Unique_Session_ID","Group_ID","Participant_ID","Day_Num","Block","Session_Type","Time_Offset","Dimension","Intensity"
"001_Day10_EOD","1_EndOfDay_Block_2",1,10,2,"EndOfDay",342.5,"Anxiety",4.85166666666667
"002_Day10_EOD","2_EndOfDay_Block_2",2,10,2,"EndOfDay",342.5,"Anxiety",12.85
"003_Day10_EOD","3_EndOfDay_Block_2",3,10,2,"EndOfDay",342.5,"Anxiety",12.4233333333333
"001_Day11_EOD","1_EndOfDay_Block_3",1,11,3,"EndOfDay",342.5,"Anxiety",1.42833333333333
"002_Day11_EOD","2_EndOfDay_Block_3",2,11,3,"EndOfDay",342.5,"Anxiety",16.1483333333333
"001_Day12_EOD","1_EndOfDay_Block_3",1,12,3,"EndOfDay",342.5,"Anxiety",1.15333333333333
"002_Day12_EOD","2_EndOfDay_Block_3",2,12,3,"EndOfDay",342.5,"Anxiety",12.285
"001_Day13_EOD","1_EndOfDay_Block_3",1,13,3,"EndOfDay",342.5,"Anxiety",5.09166666666667
"002_Day13_EOD","2_EndOfDay_Block_3",2,13,3,"EndOfDay",342.5,"Anxiety",13.5296296296296
"001_Day14_EOD","1_EndOfDay_Block_3",1,14,3,"EndOfDay",342.5,"Anxiety",8.45166666666667
"002_Day14_EOD","2_EndOfDay_Block_3",2,14,3,"EndOfDay",342.5,"Anxiety",12.92
"001_Day15_EOD","1_EndOfDay_Block_3",1,15,3,"EndOfDay",342.5,"Anxiety",26.8483333333333
"002_Day15_EOD","2_EndOfDay_Block_3",2,15,3,"EndOfDay",342.5,"Anxiety",12.725
"001_Day16_EOD","1_EndOfDay_Block_4",1,16,4,"EndOfDay",342.5,"Anxiety",65.0266666666667
"001_Day17_EOD","1_EndOfDay_Block_4",1,17,4,"EndOfDay",342.5,"Anxiety",26.1
"001_Day18_EOD","1_EndOfDay_Block_4",1,18,4,"EndOfDay",342.5,"Anxiety",66.3266666666667
"001_Day19_EOD","1_EndOfDay_Block_4",1,19,4,"EndOfDay",342.5,"Anxiety",24.4083333333333
"001_Day20_EOD","1_EndOfDay_Block_4",1,20,4,"EndOfDay",342.5,"Anxiety",2.56333333333333
"001_Day1_EOD","1_EndOfDay_Block_1",1,1,1,"EndOfDay",372.5,"Anxiety",26.2516666666667
"002_Day1_EOD","2_EndOfDay_Block_1",2,1,1,"EndOfDay",372.5,"Anxiety",25.64
"003_Day1_EOD","3_EndOfDay_Block_1",3,1,1,"EndOfDay",372.5,"Anxiety",59.7866666666667
"001_Day2_EOD","1_EndOfDay_Block_1",1,2,1,"EndOfDay",372.5,"Anxiety",5.72166666666667
"002_Day2_EOD","2_EndOfDay_Block_1",2,2,1,"EndOfDay",372.5,"Anxiety",38.445
"003_Day2_EOD","3_EndOfDay_Block_1",3,2,1,"EndOfDay",372.5,"Anxiety",17.515
"001_Day3_EOD","1_EndOfDay_Block_1",1,3,1,"EndOfDay",372.5,"Anxiety",3.065
"002_Day3_EOD","2_EndOfDay_Block_1",2,3,1,"EndOfDay",372.5,"Anxiety",12.4483333333333
"003_Day3_EOD","3_EndOfDay_Block_1",3,3,1,"EndOfDay",372.5,"Anxiety",22.34
"001_Day4_EOD","1_EndOfDay_Block_1",1,4,1,"EndOfDay",372.5,"Anxiety",24.9016666666667
"002_Day4_EOD","2_EndOfDay_Block_1",2,4,1,"EndOfDay",372.5,"Anxiety",25.3183333333333
"003_Day4_EOD","3_EndOfDay_Block_1",3,4,1,"EndOfDay",372.5,"Anxiety",12.26
"001_Day5_EOD","1_EndOfDay_Block_1",1,5,1,"EndOfDay",372.5,"Anxiety",2.39
"002_Day5_EOD","2_EndOfDay_Block_1",2,5,1,"EndOfDay",372.5,"Anxiety",12.6716666666667
"003_Day5_EOD","3_EndOfDay_Block_1",3,5,1,"EndOfDay",372.5,"Anxiety",18.0433333333333
"001_Day6_EOD","1_EndOfDay_Block_2",1,6,2,"EndOfDay",372.5,"Anxiety",3.00666666666667
"002_Day6_EOD","2_EndOfDay_Block_2",2,6,2,"EndOfDay",372.5,"Anxiety",26.0683333333333
"003_Day6_EOD","3_EndOfDay_Block_2",3,6,2,"EndOfDay",372.5,"Anxiety",91.5233333333333
"001_Day7_EOD","1_EndOfDay_Block_2",1,7,2,"EndOfDay",372.5,"Anxiety",5.95
"002_Day7_EOD","2_EndOfDay_Block_2",2,7,2,"EndOfDay",372.5,"Anxiety",26.4183333333333
"003_Day7_EOD","3_EndOfDay_Block_2",3,7,2,"EndOfDay",372.5,"Anxiety",42.5366666666667
"001_Day8_EOD","1_EndOfDay_Block_2",1,8,2,"EndOfDay",372.5,"Anxiety",2.48666666666667
"002_Day8_EOD","2_EndOfDay_Block_2",2,8,2,"EndOfDay",372.5,"Anxiety",12.78
"003_Day8_EOD","3_EndOfDay_Block_2",3,8,2,"EndOfDay",372.5,"Anxiety",12.4066666666667
"001_Day9_EOD","1_EndOfDay_Block_2",1,9,2,"EndOfDay",372.5,"Anxiety",5.31333333333333
"002_Day9_EOD","2_EndOfDay_Block_2",2,9,2,"EndOfDay",372.5,"Anxiety",12.455
"003_Day9_EOD","3_EndOfDay_Block_2",3,9,2,"EndOfDay",372.5,"Anxiety",64.755
"001_Day10_EOD","1_EndOfDay_Block_2",1,10,2,"EndOfDay",372.5,"Anxiety",8.30666666666667
"002_Day10_EOD","2_EndOfDay_Block_2",2,10,2,"EndOfDay",372.5,"Anxiety",12.9816666666667
"003_Day10_EOD","3_EndOfDay_Block_2",3,10,2,"EndOfDay",372.5,"Anxiety",10.9783333333333
"001_Day11_EOD","1_EndOfDay_Block_3",1,11,3,"EndOfDay",372.5,"Anxiety",1.075
"002_Day11_EOD","2_EndOfDay_Block_3",2,11,3,"EndOfDay",372.5,"Anxiety",25.125
"001_Day12_EOD","1_EndOfDay_Block_3",1,12,3,"EndOfDay",372.5,"Anxiety",1.66166666666667
"002_Day12_EOD","2_EndOfDay_Block_3",2,12,3,"EndOfDay",372.5,"Anxiety",12.3533333333333
"001_Day13_EOD","1_EndOfDay_Block_3",1,13,3,"EndOfDay",372.5,"Anxiety",5.54666666666667
"002_Day13_EOD","2_EndOfDay_Block_3",2,13,3,"EndOfDay",372.5,"Anxiety",13.3740740740741
"001_Day14_EOD","1_EndOfDay_Block_3",1,14,3,"EndOfDay",372.5,"Anxiety",17.145
"002_Day14_EOD","2_EndOfDay_Block_3",2,14,3,"EndOfDay",372.5,"Anxiety",13.2466666666667
"001_Day15_EOD","1_EndOfDay_Block_3",1,15,3,"EndOfDay",372.5,"Anxiety",29.48
"002_Day15_EOD","2_EndOfDay_Block_3",2,15,3,"EndOfDay",372.5,"Anxiety",12.6733333333333
"001_Day16_EOD","1_EndOfDay_Block_4",1,16,4,"EndOfDay",372.5,"Anxiety",71.7133333333333
"001_Day17_EOD","1_EndOfDay_Block_4",1,17,4,"EndOfDay",372.5,"Anxiety",30.1233333333333
"001_Day18_EOD","1_EndOfDay_Block_4",1,18,4,"EndOfDay",372.5,"Anxiety",60.2833333333333
"001_Day19_EOD","1_EndOfDay_Block_4",1,19,4,"EndOfDay",372.5,"Anxiety",13.95
"001_Day20_EOD","1_EndOfDay_Block_4",1,20,4,"EndOfDay",372.5,"Anxiety",3.80166666666667
"001_Day1_EOD","1_EndOfDay_Block_1",1,1,1,"EndOfDay",402.5,"Anxiety",25.66
"002_Day1_EOD","2_EndOfDay_Block_1",2,1,1,"EndOfDay",402.5,"Anxiety",25.6333333333333
"003_Day1_EOD","3_EndOfDay_Block_1",3,1,1,"EndOfDay",402.5,"Anxiety",59.0033333333333
"001_Day2_EOD","1_EndOfDay_Block_1",1,2,1,"EndOfDay",402.5,"Anxiety",6.27666666666667
"002_Day2_EOD","2_EndOfDay_Block_1",2,2,1,"EndOfDay",402.5,"Anxiety",38.4933333333333
"003_Day2_EOD","3_EndOfDay_Block_1",3,2,1,"EndOfDay",402.5,"Anxiety",17.9866666666667
"001_Day3_EOD","1_EndOfDay_Block_1",1,3,1,"EndOfDay",402.5,"Anxiety",8.25333333333333
"002_Day3_EOD","2_EndOfDay_Block_1",2,3,1,"EndOfDay",402.5,"Anxiety",12.5416666666667
"003_Day3_EOD","3_EndOfDay_Block_1",3,3,1,"EndOfDay",402.5,"Anxiety",20.6166666666667
"001_Day4_EOD","1_EndOfDay_Block_1",1,4,1,"EndOfDay",402.5,"Anxiety",54.8616666666667
"002_Day4_EOD","2_EndOfDay_Block_1",2,4,1,"EndOfDay",402.5,"Anxiety",24.5633333333333
"003_Day4_EOD","3_EndOfDay_Block_1",3,4,1,"EndOfDay",402.5,"Anxiety",13.3383333333333
"001_Day5_EOD","1_EndOfDay_Block_1",1,5,1,"EndOfDay",402.5,"Anxiety",2.43666666666667
"002_Day5_EOD","2_EndOfDay_Block_1",2,5,1,"EndOfDay",402.5,"Anxiety",12.6166666666667
"003_Day5_EOD","3_EndOfDay_Block_1",3,5,1,"EndOfDay",402.5,"Anxiety",17.1216666666667
"001_Day6_EOD","1_EndOfDay_Block_2",1,6,2,"EndOfDay",402.5,"Anxiety",8.25833333333333
"002_Day6_EOD","2_EndOfDay_Block_2",2,6,2,"EndOfDay",402.5,"Anxiety",25.665
"003_Day6_EOD","3_EndOfDay_Block_2",3,6,2,"EndOfDay",402.5,"Anxiety",74.4183333333333
"001_Day7_EOD","1_EndOfDay_Block_2",1,7,2,"EndOfDay",402.5,"Anxiety",10.0183333333333
"002_Day7_EOD","2_EndOfDay_Block_2",2,7,2,"EndOfDay",402.5,"Anxiety",27.615
"003_Day7_EOD","3_EndOfDay_Block_2",3,7,2,"EndOfDay",402.5,"Anxiety",42.8033333333333
"001_Day8_EOD","1_EndOfDay_Block_2",1,8,2,"EndOfDay",402.5,"Anxiety",1.95
"002_Day8_EOD","2_EndOfDay_Block_2",2,8,2,"EndOfDay",402.5,"Anxiety",12.215
"003_Day8_EOD","3_EndOfDay_Block_2",3,8,2,"EndOfDay",402.5,"Anxiety",12.7633333333333
"001_Day9_EOD","1_EndOfDay_Block_2",1,9,2,"EndOfDay",402.5,"Anxiety",11.2983333333333
"002_Day9_EOD","2_EndOfDay_Block_2",2,9,2,"EndOfDay",402.5,"Anxiety",12.2516666666667
"003_Day9_EOD","3_EndOfDay_Block_2",3,9,2,"EndOfDay",402.5,"Anxiety",63.3466666666667
"001_Day10_EOD","1_EndOfDay_Block_2",1,10,2,"EndOfDay",402.5,"Anxiety",16.2283333333333
"002_Day10_EOD","2_EndOfDay_Block_2",2,10,2,"EndOfDay",402.5,"Anxiety",12.5966666666667
"003_Day10_EOD","3_EndOfDay_Block_2",3,10,2,"EndOfDay",402.5,"Anxiety",9.77166666666667
"001_Day11_EOD","1_EndOfDay_Block_3",1,11,3,"EndOfDay",402.5,"Anxiety",1.045
"002_Day11_EOD","2_EndOfDay_Block_3",2,11,3,"EndOfDay",402.5,"Anxiety",33.9216666666667
"001_Day12_EOD","1_EndOfDay_Block_3",1,12,3,"EndOfDay",402.5,"Anxiety",4.67666666666667
"002_Day12_EOD","2_EndOfDay_Block_3",2,12,3,"EndOfDay",402.5,"Anxiety",11.71
"001_Day13_EOD","1_EndOfDay_Block_3",1,13,3,"EndOfDay",402.5,"Anxiety",5.61833333333333
"002_Day13_EOD","2_EndOfDay_Block_3",2,13,3,"EndOfDay",402.5,"Anxiety",13.2185185185185
"001_Day14_EOD","1_EndOfDay_Block_3",1,14,3,"EndOfDay",402.5,"Anxiety",38.06
"002_Day14_EOD","2_EndOfDay_Block_3",2,14,3,"EndOfDay",402.5,"Anxiety",13.8916666666667
"001_Day15_EOD","1_EndOfDay_Block_3",1,15,3,"EndOfDay",402.5,"Anxiety",30.4733333333333
"002_Day15_EOD","2_EndOfDay_Block_3",2,15,3,"EndOfDay",402.5,"Anxiety",12.9883333333333
"001_Day16_EOD","1_EndOfDay_Block_4",1,16,4,"EndOfDay",402.5,"Anxiety",76.3583333333333
"001_Day17_EOD","1_EndOfDay_Block_4",1,17,4,"EndOfDay",402.5,"Anxiety",31.6283333333333
"001_Day18_EOD","1_EndOfDay_Block_4",1,18,4,"EndOfDay",402.5,"Anxiety",49.7383333333333
"001_Day19_EOD","1_EndOfDay_Block_4",1,19,4,"EndOfDay",402.5,"Anxiety",12.755
"001_Day20_EOD","1_EndOfDay_Block_4",1,20,4,"EndOfDay",402.5,"Anxiety",11.5916666666667
"001_Day1_EOD","1_EndOfDay_Block_1",1,1,1,"EndOfDay",432.5,"Anxiety",25.555
"002_Day1_EOD","2_EndOfDay_Block_1",2,1,1,"EndOfDay",432.5,"Anxiety",25.4516666666667
"003_Day1_EOD","3_EndOfDay_Block_1",3,1,1,"EndOfDay",432.5,"Anxiety",57.805
"001_Day2_EOD","1_EndOfDay_Block_1",1,2,1,"EndOfDay",432.5,"Anxiety",9.39833333333333
"002_Day2_EOD","2_EndOfDay_Block_1",2,2,1,"EndOfDay",432.5,"Anxiety",38.6233333333333
"003_Day2_EOD","3_EndOfDay_Block_1",3,2,1,"EndOfDay",432.5,"Anxiety",18.5683333333333
"001_Day3_EOD","1_EndOfDay_Block_1",1,3,1,"EndOfDay",432.5,"Anxiety",14.5066666666667
"002_Day3_EOD","2_EndOfDay_Block_1",2,3,1,"EndOfDay",432.5,"Anxiety",12.49
"003_Day3_EOD","3_EndOfDay_Block_1",3,3,1,"EndOfDay",432.5,"Anxiety",19.22
"001_Day4_EOD","1_EndOfDay_Block_1",1,4,1,"EndOfDay",432.5,"Anxiety",68.4716666666667
"002_Day4_EOD","2_EndOfDay_Block_1",2,4,1,"EndOfDay",432.5,"Anxiety",24.18
"003_Day4_EOD","3_EndOfDay_Block_1",3,4,1,"EndOfDay",432.5,"Anxiety",14.61
"001_Day5_EOD","1_EndOfDay_Block_1",1,5,1,"EndOfDay",432.5,"Anxiety",1.50833333333333
"002_Day5_EOD","2_EndOfDay_Block_1",2,5,1,"EndOfDay",432.5,"Anxiety",12.6333333333333
"003_Day5_EOD","3_EndOfDay_Block_1",3,5,1,"EndOfDay",432.5,"Anxiety",14.975
"001_Day6_EOD","1_EndOfDay_Block_2",1,6,2,"EndOfDay",432.5,"Anxiety",15.2483333333333
"002_Day6_EOD","2_EndOfDay_Block_2",2,6,2,"EndOfDay",432.5,"Anxiety",25.415
"003_Day6_EOD","3_EndOfDay_Block_2",3,6,2,"EndOfDay",432.5,"Anxiety",24.1
"001_Day7_EOD","1_EndOfDay_Block_2",1,7,2,"EndOfDay",432.5,"Anxiety",14.4883333333333
"002_Day7_EOD","2_EndOfDay_Block_2",2,7,2,"EndOfDay",432.5,"Anxiety",32.5333333333333
"003_Day7_EOD","3_EndOfDay_Block_2",3,7,2,"EndOfDay",432.5,"Anxiety",44.3966666666667
"001_Day8_EOD","1_EndOfDay_Block_2",1,8,2,"EndOfDay",432.5,"Anxiety",1.83
"002_Day8_EOD","2_EndOfDay_Block_2",2,8,2,"EndOfDay",432.5,"Anxiety",12.8133333333333
"003_Day8_EOD","3_EndOfDay_Block_2",3,8,2,"EndOfDay",432.5,"Anxiety",13.4933333333333
"001_Day9_EOD","1_EndOfDay_Block_2",1,9,2,"EndOfDay",432.5,"Anxiety",20.8933333333333
"002_Day9_EOD","2_EndOfDay_Block_2",2,9,2,"EndOfDay",432.5,"Anxiety",12.7016666666667
"003_Day9_EOD","3_EndOfDay_Block_2",3,9,2,"EndOfDay",432.5,"Anxiety",56.7
"001_Day10_EOD","1_EndOfDay_Block_2",1,10,2,"EndOfDay",432.5,"Anxiety",24.555
"002_Day10_EOD","2_EndOfDay_Block_2",2,10,2,"EndOfDay",432.5,"Anxiety",12.5066666666667
"003_Day10_EOD","3_EndOfDay_Block_2",3,10,2,"EndOfDay",432.5,"Anxiety",8.50333333333333
"001_Day11_EOD","1_EndOfDay_Block_3",1,11,3,"EndOfDay",432.5,"Anxiety",0.635
"002_Day11_EOD","2_EndOfDay_Block_3",2,11,3,"EndOfDay",432.5,"Anxiety",38.3616666666667
"001_Day12_EOD","1_EndOfDay_Block_3",1,12,3,"EndOfDay",432.5,"Anxiety",10.6116666666667
"002_Day12_EOD","2_EndOfDay_Block_3",2,12,3,"EndOfDay",432.5,"Anxiety",11.625
"001_Day13_EOD","1_EndOfDay_Block_3",1,13,3,"EndOfDay",432.5,"Anxiety",5.95833333333333
"002_Day13_EOD","2_EndOfDay_Block_3",2,13,3,"EndOfDay",432.5,"Anxiety",13.0325925925926
"001_Day14_EOD","1_EndOfDay_Block_3",1,14,3,"EndOfDay",432.5,"Anxiety",52.5683333333333
"002_Day14_EOD","2_EndOfDay_Block_3",2,14,3,"EndOfDay",432.5,"Anxiety",14.2983333333333
"001_Day15_EOD","1_EndOfDay_Block_3",1,15,3,"EndOfDay",432.5,"Anxiety",29.91
"002_Day15_EOD","2_EndOfDay_Block_3",2,15,3,"EndOfDay",432.5,"Anxiety",13.0866666666667
"001_Day16_EOD","1_EndOfDay_Block_4",1,16,4,"EndOfDay",432.5,"Anxiety",79.5666666666667
"001_Day17_EOD","1_EndOfDay_Block_4",1,17,4,"EndOfDay",432.5,"Anxiety",30.45
"001_Day18_EOD","1_EndOfDay_Block_4",1,18,4,"EndOfDay",432.5,"Anxiety",39.5183333333333
"001_Day19_EOD","1_EndOfDay_Block_4",1,19,4,"EndOfDay",432.5,"Anxiety",12.34
"001_Day20_EOD","1_EndOfDay_Block_4",1,20,4,"EndOfDay",432.5,"Anxiety",28.2983333333333
"001_Day1_EOD","1_EndOfDay_Block_1",1,1,1,"EndOfDay",462.5,"Anxiety",26.0183333333333
"002_Day1_EOD","2_EndOfDay_Block_1",2,1,1,"EndOfDay",462.5,"Anxiety",25.235
"003_Day1_EOD","3_EndOfDay_Block_1",3,1,1,"EndOfDay",462.5,"Anxiety",55.0166666666667
"001_Day2_EOD","1_EndOfDay_Block_1",1,2,1,"EndOfDay",462.5,"Anxiety",78.6666666666667
"002_Day2_EOD","2_EndOfDay_Block_1",2,2,1,"EndOfDay",462.5,"Anxiety",38.495
"003_Day2_EOD","3_EndOfDay_Block_1",3,2,1,"EndOfDay",462.5,"Anxiety",19.2366666666667
"001_Day3_EOD","1_EndOfDay_Block_1",1,3,1,"EndOfDay",462.5,"Anxiety",19.995
"002_Day3_EOD","2_EndOfDay_Block_1",2,3,1,"EndOfDay",462.5,"Anxiety",12.045
"003_Day3_EOD","3_EndOfDay_Block_1",3,3,1,"EndOfDay",462.5,"Anxiety",18.835
"001_Day4_EOD","1_EndOfDay_Block_1",1,4,1,"EndOfDay",462.5,"Anxiety",69.0583333333333
"002_Day4_EOD","2_EndOfDay_Block_1",2,4,1,"EndOfDay",462.5,"Anxiety",24.2666666666667
"003_Day4_EOD","3_EndOfDay_Block_1",3,4,1,"EndOfDay",462.5,"Anxiety",17.3233333333333
"001_Day5_EOD","1_EndOfDay_Block_1",1,5,1,"EndOfDay",462.5,"Anxiety",1.21333333333333
"002_Day5_EOD","2_EndOfDay_Block_1",2,5,1,"EndOfDay",462.5,"Anxiety",12.745
"003_Day5_EOD","3_EndOfDay_Block_1",3,5,1,"EndOfDay",462.5,"Anxiety",12.285
"001_Day6_EOD","1_EndOfDay_Block_2",1,6,2,"EndOfDay",462.5,"Anxiety",17.5716666666667
"002_Day6_EOD","2_EndOfDay_Block_2",2,6,2,"EndOfDay",462.5,"Anxiety",25.14
"003_Day6_EOD","3_EndOfDay_Block_2",3,6,2,"EndOfDay",462.5,"Anxiety",14.9866666666667
"001_Day7_EOD","1_EndOfDay_Block_2",1,7,2,"EndOfDay",462.5,"Anxiety",18.9166666666667
"002_Day7_EOD","2_EndOfDay_Block_2",2,7,2,"EndOfDay",462.5,"Anxiety",36.36
"003_Day7_EOD","3_EndOfDay_Block_2",3,7,2,"EndOfDay",462.5,"Anxiety",47.815
"001_Day8_EOD","1_EndOfDay_Block_2",1,8,2,"EndOfDay",462.5,"Anxiety",1.66833333333333
"002_Day8_EOD","2_EndOfDay_Block_2",2,8,2,"EndOfDay",462.5,"Anxiety",13.2016666666667
"003_Day8_EOD","3_EndOfDay_Block_2",3,8,2,"EndOfDay",462.5,"Anxiety",14.1333333333333
"001_Day9_EOD","1_EndOfDay_Block_2",1,9,2,"EndOfDay",462.5,"Anxiety",30.7333333333333
"002_Day9_EOD","2_EndOfDay_Block_2",2,9,2,"EndOfDay",462.5,"Anxiety",12.8266666666667
"003_Day9_EOD","3_EndOfDay_Block_2",3,9,2,"EndOfDay",462.5,"Anxiety",44.6133333333333
"001_Day10_EOD","1_EndOfDay_Block_2",1,10,2,"EndOfDay",462.5,"Anxiety",27.9283333333333
"002_Day10_EOD","2_EndOfDay_Block_2",2,10,2,"EndOfDay",462.5,"Anxiety",13.0966666666667
"003_Day10_EOD","3_EndOfDay_Block_2",3,10,2,"EndOfDay",462.5,"Anxiety",8.06333333333333
"001_Day11_EOD","1_EndOfDay_Block_3",1,11,3,"EndOfDay",462.5,"Anxiety",0.905
"002_Day11_EOD","2_EndOfDay_Block_3",2,11,3,"EndOfDay",462.5,"Anxiety",38.1583333333333
"001_Day12_EOD","1_EndOfDay_Block_3",1,12,3,"EndOfDay",462.5,"Anxiety",20.4716666666667
"002_Day12_EOD","2_EndOfDay_Block_3",2,12,3,"EndOfDay",462.5,"Anxiety",15.2533333333333
"001_Day13_EOD","1_EndOfDay_Block_3",1,13,3,"EndOfDay",462.5,"Anxiety",6.50166666666667
"002_Day13_EOD","2_EndOfDay_Block_3",2,13,3,"EndOfDay",462.5,"Anxiety",12.68
"001_Day14_EOD","1_EndOfDay_Block_3",1,14,3,"EndOfDay",462.5,"Anxiety",58.7766666666667
"002_Day14_EOD","2_EndOfDay_Block_3",2,14,3,"EndOfDay",462.5,"Anxiety",14.2266666666667
"001_Day15_EOD","1_EndOfDay_Block_3",1,15,3,"EndOfDay",462.5,"Anxiety",27.605
"002_Day15_EOD","2_EndOfDay_Block_3",2,15,3,"EndOfDay",462.5,"Anxiety",12.8266666666667
"001_Day16_EOD","1_EndOfDay_Block_4",1,16,4,"EndOfDay",462.5,"Anxiety",81.7966666666667
"001_Day17_EOD","1_EndOfDay_Block_4",1,17,4,"EndOfDay",462.5,"Anxiety",25.7783333333333
"001_Day18_EOD","1_EndOfDay_Block_4",1,18,4,"EndOfDay",462.5,"Anxiety",31.4983333333333
"001_Day19_EOD","1_EndOfDay_Block_4",1,19,4,"EndOfDay",462.5,"Anxiety",12.75
"001_Day20_EOD","1_EndOfDay_Block_4",1,20,4,"EndOfDay",462.5,"Anxiety",40.5616666666667
"001_Day1_EOD","1_EndOfDay_Block_1",1,1,1,"EndOfDay",492.5,"Anxiety",26.6183333333333
"002_Day1_EOD","2_EndOfDay_Block_1",2,1,1,"EndOfDay",492.5,"Anxiety",24.885
"003_Day1_EOD","3_EndOfDay_Block_1",3,1,1,"EndOfDay",492.5,"Anxiety",51.4633333333333
"001_Day2_EOD","1_EndOfDay_Block_1",1,2,1,"EndOfDay",492.5,"Anxiety",67.47
"002_Day2_EOD","2_EndOfDay_Block_1",2,2,1,"EndOfDay",492.5,"Anxiety",37.5683333333333
"003_Day2_EOD","3_EndOfDay_Block_1",3,2,1,"EndOfDay",492.5,"Anxiety",20.115
"001_Day3_EOD","1_EndOfDay_Block_1",1,3,1,"EndOfDay",492.5,"Anxiety",24.5283333333333
"002_Day3_EOD","2_EndOfDay_Block_1",2,3,1,"EndOfDay",492.5,"Anxiety",11.73
"003_Day3_EOD","3_EndOfDay_Block_1",3,3,1,"EndOfDay",492.5,"Anxiety",18.5866666666667
"001_Day4_EOD","1_EndOfDay_Block_1",1,4,1,"EndOfDay",492.5,"Anxiety",69.1283333333333
"002_Day4_EOD","2_EndOfDay_Block_1",2,4,1,"EndOfDay",492.5,"Anxiety",24.335
"003_Day4_EOD","3_EndOfDay_Block_1",3,4,1,"EndOfDay",492.5,"Anxiety",20.9166666666667
"001_Day5_EOD","1_EndOfDay_Block_1",1,5,1,"EndOfDay",492.5,"Anxiety",1.46666666666667
"002_Day5_EOD","2_EndOfDay_Block_1",2,5,1,"EndOfDay",492.5,"Anxiety",12.89
"003_Day5_EOD","3_EndOfDay_Block_1",3,5,1,"EndOfDay",492.5,"Anxiety",9.65666666666667
"001_Day6_EOD","1_EndOfDay_Block_2",1,6,2,"EndOfDay",492.5,"Anxiety",14.6016666666667
"002_Day6_EOD","2_EndOfDay_Block_2",2,6,2,"EndOfDay",492.5,"Anxiety",25.1366666666667
"003_Day6_EOD","3_EndOfDay_Block_2",3,6,2,"EndOfDay",492.5,"Anxiety",12.035
"001_Day7_EOD","1_EndOfDay_Block_2",1,7,2,"EndOfDay",492.5,"Anxiety",23.075
"002_Day7_EOD","2_EndOfDay_Block_2",2,7,2,"EndOfDay",492.5,"Anxiety",37.5266666666667
"003_Day7_EOD","3_EndOfDay_Block_2",3,7,2,"EndOfDay",492.5,"Anxiety",51.2683333333333
"001_Day8_EOD","1_EndOfDay_Block_2",1,8,2,"EndOfDay",492.5,"Anxiety",2.24166666666667
"002_Day8_EOD","2_EndOfDay_Block_2",2,8,2,"EndOfDay",492.5,"Anxiety",12.8366666666667
"003_Day8_EOD","3_EndOfDay_Block_2",3,8,2,"EndOfDay",492.5,"Anxiety",15.09
"001_Day9_EOD","1_EndOfDay_Block_2",1,9,2,"EndOfDay",492.5,"Anxiety",36.505
"002_Day9_EOD","2_EndOfDay_Block_2",2,9,2,"EndOfDay",492.5,"Anxiety",12.9383333333333
"003_Day9_EOD","3_EndOfDay_Block_2",3,9,2,"EndOfDay",492.5,"Anxiety",31.265
"001_Day10_EOD","1_EndOfDay_Block_2",1,10,2,"EndOfDay",492.5,"Anxiety",26.2766666666667
"002_Day10_EOD","2_EndOfDay_Block_2",2,10,2,"EndOfDay",492.5,"Anxiety",13.445
"003_Day10_EOD","3_EndOfDay_Block_2",3,10,2,"EndOfDay",492.5,"Anxiety",9.25833333333333
"001_Day11_EOD","1_EndOfDay_Block_3",1,11,3,"EndOfDay",492.5,"Anxiety",1.28166666666667
"002_Day11_EOD","2_EndOfDay_Block_3",2,11,3,"EndOfDay",492.5,"Anxiety",33.48
"001_Day12_EOD","1_EndOfDay_Block_3",1,12,3,"EndOfDay",492.5,"Anxiety",28.6966666666667
"002_Day12_EOD","2_EndOfDay_Block_3",2,12,3,"EndOfDay",492.5,"Anxiety",20.3916666666667
"001_Day13_EOD","1_EndOfDay_Block_3",1,13,3,"EndOfDay",492.5,"Anxiety",7.08
"002_Day13_EOD","2_EndOfDay_Block_3",2,13,3,"EndOfDay",492.5,"Anxiety",12.5866666666667
"001_Day14_EOD","1_EndOfDay_Block_3",1,14,3,"EndOfDay",492.5,"Anxiety",62.14
"002_Day14_EOD","2_EndOfDay_Block_3",2,14,3,"EndOfDay",492.5,"Anxiety",14.215
"001_Day15_EOD","1_EndOfDay_Block_3",1,15,3,"EndOfDay",492.5,"Anxiety",23.4633333333333
"002_Day15_EOD","2_EndOfDay_Block_3",2,15,3,"EndOfDay",492.5,"Anxiety",12.6583333333333
"001_Day16_EOD","1_EndOfDay_Block_4",1,16,4,"EndOfDay",492.5,"Anxiety",83.225
"001_Day17_EOD","1_EndOfDay_Block_4",1,17,4,"EndOfDay",492.5,"Anxiety",20.1083333333333
"001_Day18_EOD","1_EndOfDay_Block_4",1,18,4,"EndOfDay",492.5,"Anxiety",23.5483333333333
"001_Day19_EOD","1_EndOfDay_Block_4",1,19,4,"EndOfDay",492.5,"Anxiety",13.2333333333333
"001_Day20_EOD","1_EndOfDay_Block_4",1,20,4,"EndOfDay",492.5,"Anxiety",47.2916666666667
"001_Day1_EOD","1_EndOfDay_Block_1",1,1,1,"EndOfDay",522.5,"Anxiety",29.2407407407407
"002_Day1_EOD","2_EndOfDay_Block_1",2,1,1,"EndOfDay",522.5,"Anxiety",24.95
